input_year,forecast_year,scenario_family,mask_scope,mask_kind,mask_name,masked_ticker,ticker,baseline_rank,masked_rank,signed_rank_delta,absolute_rank_delta,baseline_confidence,masked_confidence,confidence_delta,baseline_score,masked_score,score_delta,selected_feature_count,usable_feature_count,missing_selected_feature_count,ticker_directly_masked,sensitivity_label
2025,2026,D,per_ticker,feature,price_adjclose_t,BIMAS,TCELL,11,11,0,0,1.0,1.0,0.0,0.6068,0.6079,0.0011,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BIMAS,THYAO,20,21,1,1,0.9167,0.9167,0.0,0.5155,0.5152,-0.0003,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BIMAS,TOASO,16,16,0,0,1.0,1.0,0.0,0.5776,0.5792,0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BIMAS,TRALT,7,6,-1,1,1.0,1.0,0.0,0.6398,0.6406,0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BIMAS,TRMET,21,20,-1,1,1.0,1.0,0.0,0.5146,0.5158,0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BIMAS,TSKB,30,30,0,0,1.0,1.0,0.0,0.4019,0.4023,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BIMAS,TTKOM,2,2,0,0,1.0,1.0,0.0,0.7772,0.7781,0.0009,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BIMAS,TUPRS,13,13,0,0,1.0,1.0,0.0,0.6008,0.6023,0.0015,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BIMAS,TURSG,9,8,-1,1,1.0,1.0,0.0,0.6237,0.6241,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BIMAS,ULKER,27,27,0,0,1.0,1.0,0.0,0.4655,0.4668,0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,AEFES,24,23,-1,1,1.0,1.0,0.0,0.4741,0.4745,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,ARCLK,18,18,0,0,1.0,1.0,0.0,0.5382,0.5394,0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,ASELS,1,1,0,0,1.0,1.0,0.0,0.8305,0.8321,0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,ASTOR,19,19,0,0,1.0,1.0,0.0,0.5235,0.5248,0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,BIMAS,4,4,0,0,1.0,1.0,0.0,0.6832,0.6849,0.0017,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,BRSAN,22,28,6,6,1.0,0.9167,-0.0833,0.4969,0.4188,-0.0781,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,BTCIM,36,36,0,0,1.0,1.0,0.0,0.3151,0.3153,0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,CANTE,39,39,0,0,1.0,1.0,0.0,0.2371,0.2372,0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,CCOLA,23,22,-1,1,1.0,1.0,0.0,0.4758,0.4768,0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,CIMSA,17,17,0,0,1.0,1.0,0.0,0.5399,0.5408,0.0009,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,DOAS,29,29,0,0,1.0,1.0,0.0,0.404,0.4054,0.0014,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,DSTKF,15,15,0,0,0.9167,0.9167,0.0,0.5853,0.5863,0.001,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,ENKAI,5,5,0,0,1.0,1.0,0.0,0.6757,0.6768,0.0011,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,EREGL,26,25,-1,1,1.0,1.0,0.0,0.4698,0.4704,0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,FROTO,6,6,0,0,1.0,1.0,0.0,0.6406,0.6417,0.0011,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,GUBRF,10,10,0,0,1.0,1.0,0.0,0.6207,0.6226,0.0019,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,HEKTS,40,40,0,0,0.9167,0.9167,0.0,0.2047,0.2048,0.0001,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,KONTR,38,38,0,0,1.0,1.0,0.0,0.2742,0.2745,0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,KRDMD,34,34,0,0,1.0,1.0,0.0,0.3513,0.3519,0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,KUYAS,32,32,0,0,0.9167,0.9167,0.0,0.374,0.3749,0.0009,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,MAVI,28,27,-1,1,1.0,1.0,0.0,0.4205,0.4213,0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,MGROS,14,14,0,0,1.0,1.0,0.0,0.5952,0.5971,0.0019,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,MIATK,33,33,0,0,1.0,1.0,0.0,0.3557,0.3564,0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,OYAKC,25,24,-1,1,1.0,1.0,0.0,0.4722,0.4727,0.0005,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,PASEU,31,31,0,0,0.8333,0.8333,0.0,0.386,0.3874,0.0014,12,10,2,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,PETKM,37,37,0,0,0.9167,0.9167,0.0,0.3093,0.3097,0.0004,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,PGSUS,12,12,0,0,1.0,1.0,0.0,0.6018,0.6034,0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,SASA,35,35,0,0,1.0,1.0,0.0,0.3377,0.3378,0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,SISE,8,8,0,0,1.0,1.0,0.0,0.6304,0.6311,0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,TAVHL,3,3,0,0,1.0,1.0,0.0,0.7021,0.7039,0.0018,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,TCELL,11,11,0,0,1.0,1.0,0.0,0.6068,0.6079,0.0011,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,THYAO,20,20,0,0,0.9167,0.9167,0.0,0.5155,0.5173,0.0018,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,TOASO,16,16,0,0,1.0,1.0,0.0,0.5776,0.5792,0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,TRALT,7,7,0,0,1.0,1.0,0.0,0.6398,0.6406,0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,TRMET,21,21,0,0,1.0,1.0,0.0,0.5146,0.5158,0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,TSKB,30,30,0,0,1.0,1.0,0.0,0.4019,0.4023,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,TTKOM,2,2,0,0,1.0,1.0,0.0,0.7772,0.7781,0.0009,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,TUPRS,13,13,0,0,1.0,1.0,0.0,0.6008,0.6023,0.0015,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,TURSG,9,9,0,0,1.0,1.0,0.0,0.6237,0.6241,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BRSAN,ULKER,27,26,-1,1,1.0,1.0,0.0,0.4655,0.4668,0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,AEFES,24,24,0,0,1.0,1.0,0.0,0.4741,0.4725,-0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,ARCLK,18,18,0,0,1.0,1.0,0.0,0.5382,0.5374,-0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,ASELS,1,1,0,0,1.0,1.0,0.0,0.8305,0.8301,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,ASTOR,19,19,0,0,1.0,1.0,0.0,0.5235,0.5228,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,BIMAS,4,4,0,0,1.0,1.0,0.0,0.6832,0.6828,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,BRSAN,22,22,0,0,1.0,1.0,0.0,0.4969,0.4969,0.0,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,BTCIM,36,37,1,1,1.0,0.9167,-0.0833,0.3151,0.3072,-0.0079,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,CANTE,39,39,0,0,1.0,1.0,0.0,0.2371,0.2372,0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,CCOLA,23,23,0,0,1.0,1.0,0.0,0.4758,0.4748,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,CIMSA,17,17,0,0,1.0,1.0,0.0,0.5399,0.5387,-0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,DOAS,29,29,0,0,1.0,1.0,0.0,0.404,0.4034,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,DSTKF,15,15,0,0,0.9167,0.9167,0.0,0.5853,0.5853,0.0,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,ENKAI,5,5,0,0,1.0,1.0,0.0,0.6757,0.6747,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,EREGL,26,26,0,0,1.0,1.0,0.0,0.4698,0.4683,-0.0015,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,FROTO,6,6,0,0,1.0,1.0,0.0,0.6406,0.6397,-0.0009,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,GUBRF,10,10,0,0,1.0,1.0,0.0,0.6207,0.6206,-0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,HEKTS,40,40,0,0,0.9167,0.9167,0.0,0.2047,0.2048,0.0001,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,KONTR,38,38,0,0,1.0,1.0,0.0,0.2742,0.2725,-0.0017,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,KRDMD,34,34,0,0,1.0,1.0,0.0,0.3513,0.3499,-0.0014,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,KUYAS,32,32,0,0,0.9167,0.9167,0.0,0.374,0.3729,-0.0011,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,MAVI,28,28,0,0,1.0,1.0,0.0,0.4205,0.4193,-0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,MGROS,14,14,0,0,1.0,1.0,0.0,0.5952,0.5951,-0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,MIATK,33,33,0,0,1.0,1.0,0.0,0.3557,0.3544,-0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,OYAKC,25,25,0,0,1.0,1.0,0.0,0.4722,0.4707,-0.0015,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,PASEU,31,31,0,0,0.8333,0.8333,0.0,0.386,0.3853,-0.0007,12,10,2,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,PETKM,37,36,-1,1,0.9167,0.9167,0.0,0.3093,0.3077,-0.0016,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,PGSUS,12,12,0,0,1.0,1.0,0.0,0.6018,0.6014,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,SASA,35,35,0,0,1.0,1.0,0.0,0.3377,0.3378,0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,SISE,8,8,0,0,1.0,1.0,0.0,0.6304,0.6291,-0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,TAVHL,3,3,0,0,1.0,1.0,0.0,0.7021,0.7019,-0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,TCELL,11,11,0,0,1.0,1.0,0.0,0.6068,0.6059,-0.0009,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,THYAO,20,20,0,0,0.9167,0.9167,0.0,0.5155,0.5152,-0.0003,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,TOASO,16,16,0,0,1.0,1.0,0.0,0.5776,0.5772,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,TRALT,7,7,0,0,1.0,1.0,0.0,0.6398,0.6386,-0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,TRMET,21,21,0,0,1.0,1.0,0.0,0.5146,0.5138,-0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,TSKB,30,30,0,0,1.0,1.0,0.0,0.4019,0.4002,-0.0017,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,TTKOM,2,2,0,0,1.0,1.0,0.0,0.7772,0.7761,-0.0011,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,TUPRS,13,13,0,0,1.0,1.0,0.0,0.6008,0.6003,-0.0005,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,TURSG,9,9,0,0,1.0,1.0,0.0,0.6237,0.622,-0.0017,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,BTCIM,ULKER,27,27,0,0,1.0,1.0,0.0,0.4655,0.4648,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,CANTE,AEFES,24,24,0,0,1.0,1.0,0.0,0.4741,0.4725,-0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,CANTE,ARCLK,18,18,0,0,1.0,1.0,0.0,0.5382,0.5374,-0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,CANTE,ASELS,1,1,0,0,1.0,1.0,0.0,0.8305,0.8301,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,CANTE,ASTOR,19,19,0,0,1.0,1.0,0.0,0.5235,0.5228,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,price_adjclose_t,CANTE,BIMAS,4,4,0,0,1.0,1.0,0.0,0.6832,0.6828,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
